fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
will-01,36,0.866667,1.000000,1.000000,1.000000,7,7
will-01,37,0.600000,1.000000,0.666667,0.800000,7,7
will-01,38,1.000000,1.000000,1.000000,1.000000,7,7
will-01,39,0.600000,1.000000,0.666667,0.800000,7,7
will-01,40,0.733333,1.000000,0.666667,1.000000,7,7
will-01,41,0.866667,1.000000,0.666667,1.000000,7,7
will-01,42,0.600000,1.000000,0.666667,0.800000,7,7
will-01,43,1.000000,1.000000,1.000000,1.000000,7,7
will-01,44,0.733333,1.000000,0.666667,1.000000,7,7
will-01,45,-0.066667,1.000000,0.333333,0.800000,7,7
will-01,46,0.600000,1.000000,0.666667,0.800000,7,7
will-01,47,0.866667,1.000000,0.666667,1.000000,7,7
will-01,48,0.733333,1.000000,0.666667,1.000000,7,7
will-01,49,0.600000,1.000000,0.666667,1.000000,7,7
will-01,50,1.000000,1.000000,1.000000,1.000000,7,7
will-01,51,0.866667,1.000000,0.666667,1.000000,7,7
will-01,52,0.866667,1.000000,0.666667,1.000000,7,7
will-01,53,0.600000,0.000000,0.666667,1.000000,7,7
will-01,54,0.733333,1.000000,0.666667,1.000000,7,7
will-01,55,0.866667,1.000000,1.000000,1.000000,7,7
will-01,56,1.000000,1.000000,1.000000,1.000000,7,7
will-01,57,0.733333,1.000000,0.666667,1.000000,7,7
will-01,58,0.600000,1.000000,0.666667,0.800000,7,7
will-01,59,0.600000,1.000000,0.666667,0.800000,7,7
will-01,60,0.600000,1.000000,0.666667,0.800000,7,7
will-01,61,0.600000,1.000000,0.666667,1.000000,7,7
will-01,62,1.000000,1.000000,1.000000,1.000000,7,7
will-01,63,0.733333,1.000000,0.666667,1.000000,7,7
will-01,64,0.733333,1.000000,0.666667,1.000000,7,7
will-01,65,1.000000,1.000000,1.000000,1.000000,7,7
will-01,66,0.600000,1.000000,0.666667,1.000000,7,7
will-01,67,1.000000,1.000000,1.000000,1.000000,7,7
will-01,68,0.866667,1.000000,1.000000,1.000000,7,7
will-01,69,0.866667,1.000000,0.666667,1.000000,7,7
will-01,70,0.600000,1.000000,0.666667,1.000000,7,7
will-01,71,0.866667,1.000000,0.666667,1.000000,7,7
will-01,72,0.600000,1.000000,0.666667,1.000000,7,7
will-01,73,0.866667,1.000000,1.000000,1.000000,7,7
will-01,74,0.733333,1.000000,0.666667,1.000000,7,7
will-01,75,0.733333,1.000000,0.666667,1.000000,7,7
will-01,76,0.733333,1.000000,0.666667,1.000000,7,7
will-01,77,0.866667,1.000000,0.666667,1.000000,7,7
will-01,78,0.733333,1.000000,0.666667,1.000000,7,7
will-01,79,1.000000,1.000000,1.000000,1.000000,7,7
will-01,80,0.866667,1.000000,0.666667,1.000000,7,7
will-01,81,0.733333,1.000000,0.666667,1.000000,7,7
will-01,82,0.866667,1.000000,0.666667,1.000000,7,7
will-01,83,0.866667,1.000000,0.666667,1.000000,7,7
will-01,84,1.000000,1.000000,1.000000,1.000000,7,7
will-01,85,0.866667,1.000000,1.000000,1.000000,7,7
will-01,86,0.866667,1.000000,0.666667,1.000000,7,7
will-01,87,0.733333,1.000000,0.666667,1.000000,7,7
will-01,88,0.866667,1.000000,1.000000,1.000000,7,7
will-01,89,0.866667,1.000000,1.000000,1.000000,7,7
will-01,90,0.600000,1.000000,0.666667,0.800000,7,7
will-01,91,0.600000,1.000000,0.666667,0.800000,7,7
will-01,92,1.000000,1.000000,1.000000,1.000000,7,7
will-01,93,0.733333,1.000000,0.666667,1.000000,7,7
will-01,94,0.866667,1.000000,0.666667,1.000000,7,7
will-01,95,0.733333,1.000000,0.666667,1.000000,7,7
will-01,96,0.866667,1.000000,1.000000,1.000000,7,7
will-01,97,0.733333,1.000000,0.666667,1.000000,7,7
will-01,98,0.733333,1.000000,0.666667,1.000000,7,7
will-01,99,0.866667,1.000000,1.000000,1.000000,7,7
will-01,100,0.733333,1.000000,0.666667,1.000000,7,7
will-01,101,0.866667,1.000000,0.666667,1.000000,7,7
will-01,102,0.866667,1.000000,0.666667,1.000000,7,7
will-01,103,0.600000,1.000000,0.666667,1.000000,7,7
will-01,104,0.733333,1.000000,0.666667,1.000000,7,7
