fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
01-agent,103,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,104,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,105,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,106,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,107,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,108,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,109,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,110,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,111,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,112,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,113,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,114,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,115,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,116,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,117,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,118,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,119,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,120,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,121,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,122,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,123,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,124,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,125,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,126,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,127,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,128,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,129,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,130,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,131,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,132,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,133,1.000000,1.000000,1.000000,1.000000,3,3
